node_1;node_2;chunk_id;count;edge
lost power;benedictine monastery in corbie;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
lost power;first more intense encounter;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
lost power;frankish nobleman from near amiens;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
lost power;man called ansgar;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
lower rhine;forces;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
lower rhine;gorm the old;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;3;contextual proximity
lower rhine;multiple raids;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
lower rhine;new targets;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
lower rhine;rhine river;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
main danish defence against incursions from the south;conversion to christianity;228bde53fd8d423e8c46f603d955fb68,228bde53fd8d423e8c46f603d955fb68;2;contextual proximity
main danish defence against incursions from the south;defensive line of danevirk;228bde53fd8d423e8c46f603d955fb68,228bde53fd8d423e8c46f603d955fb68;2;contextual proximity
main danish defence against incursions from the south;harald bluetooth;228bde53fd8d423e8c46f603d955fb68,228bde53fd8d423e8c46f603d955fb68;2;contextual proximity
main danish defence against incursions from the south;harald's attack on saxony;228bde53fd8d423e8c46f603d955fb68,228bde53fd8d423e8c46f603d955fb68;2;contextual proximity
mainz;friesland;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
mainz;new city;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
mainz;raids;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
mainz;rhine delta;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
major powers in the region;conversion to christianity;a1e5bb11100b4eafad82d8d326d1674a,a1e5bb11100b4eafad82d8d326d1674a;2;contextual proximity
making an attempt at bringing boleslaus to heel;army;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
making an attempt at bringing boleslaus to heel;bohemian dukes and later kings;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
making an attempt at bringing boleslaus to heel;boleslaus;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
making an attempt at bringing boleslaus to heel;duke boleslaus i of bohemia;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
man called ansgar;abbey founded by monks from corbie;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;ansgar;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;8;contextual proximity
man called ansgar;began preaching on the jutland peninsula;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;benedictine monastery in corbie;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;4;contextual proximity
man called ansgar;chronicler from corvey;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;closely associated with the carolingian family;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;converted danish ruler;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;corvey;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;extended his activities beyond the borders of the conquered territory;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;famed school and scriptorium;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;first more intense encounter;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;4;contextual proximity
man called ansgar;frankish nobleman from near amiens;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;4;contextual proximity
man called ansgar;had some initial success and converted one of the minor danish rulers;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;joined the benedictine monastery in corbie as a child;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;lost power;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;monks from corbie;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;relations between the danes and the east francian;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;roped into missionary work in the recently acquired land of the saxons;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;sent out to saxony in 822;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
man called ansgar;widukind of corvey;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
march of lusatia;marches;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
march of lusatia;saxon castles and their garrisons;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
march of meissen;marches;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
march of meissen;saxon castles and their garrisons;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
march of the billungs;marches;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
march of the billungs;saxon castles and their garrisons;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;addition to the empire;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;christian and reliable ally of the empire;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;creation and miesco i as ruler;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;defeat at the danevirk;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;duchy of bohemia;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;duchy of poland;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;eastwards from the elbe river;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;harald;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;integral part of the empire;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;march of lusatia;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;march of meissen;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;march of the billungs;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;military forces penetration and tribute payment;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;saxon castles and their garrisons;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;4;contextual proximity
marches;schleswig-holstein;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;slavic peoples;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
marches;stem duchy of saxony;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
margrave gero;960;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;convert miesco to christianity;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;dobrawa, a daughter of duke boleslaus i of bohemia;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;6;contextual proximity
margrave gero;first polish ruler;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;gniesno in the 10th century;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;mieszko;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;24;contextual proximity
margrave gero;otto the great;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;6;contextual proximity
margrave gero;out old friend;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;poland;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;6;contextual proximity
margrave gero;polish/ukrainian border;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;politically opportune move;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;river;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;saxons;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;6;contextual proximity
margrave gero;slavic people living in the marches;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;6;contextual proximity
margrave gero;treaty of friendship with otto the great;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;tribute and raiding into either poland or saxony;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
margrave gero;westwards to the lower oder river;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;3;contextual proximity
markets;vikings;1abda0d3e8ce4dc9aecebf4fe01d035f,1abda0d3e8ce4dc9aecebf4fe01d035f;2;contextual proximity
mecklenburg-vorpommern, brandenburg, sachsen anhalt and sachsen;hermann billung and margrave gero;3b1d78faf9064a97b1b667d4aa940745,3b1d78faf9064a97b1b667d4aa940745;2;contextual proximity
medieval rule;new bishoprics in brandenburg, havelberg, merseburg, zeitz and meissen and the archbishopric of magdeburg;912744ec188844d78df3f3a89d7d069c,912744ec188844d78df3f3a89d7d069c;2;contextual proximity
medieval rule;otto;912744ec188844d78df3f3a89d7d069c,912744ec188844d78df3f3a89d7d069c;2;contextual proximity
medieval rule;vassal;912744ec188844d78df3f3a89d7d069c,912744ec188844d78df3f3a89d7d069c;2;contextual proximity
method;bavarian church;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
method;pope;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
method;st. method;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
method;svatopluk;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;4;contextual proximity
method;wiching;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
method’s pupils;bavarian church;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
method’s pupils;pope;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
method’s pupils;st. method;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
method’s pupils;svatopluk;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;4;contextual proximity
method’s pupils;wiching;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
miesco i;baptism and vassalage of emperor otto the great;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;christian powers;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;denmark;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;4;contextual proximity
miesco i;eastern duchy of poland;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;4;contextual proximity
miesco i;elbe and oder river;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;empire;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;freedom;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;harald bluetooth;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;4;contextual proximity
miesco i;hatred;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;new emperor otto ii;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;north;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;slavic peoples;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;12;contextual proximity
miesco i;superior strength;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;surrender or be traded south as slaves;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;2;contextual proximity
miesco i;yoke of imperial vassalage;9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837,9d455bc6ec4946bf81b106a8d103c837;4;contextual proximity
mieszko;960;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;boleslaus son, duke boleslaus ii;9e984b449e2c49338bb8f48c0ac557f3,9e984b449e2c49338bb8f48c0ac557f3;2;contextual proximity
mieszko;convert miesco to christianity;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;dobrawa, a daughter of duke boleslaus i of bohemia;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;16;contextual proximity
mieszko;early polish rulers;9e984b449e2c49338bb8f48c0ac557f3,9e984b449e2c49338bb8f48c0ac557f3;2;contextual proximity
mieszko;first polish ruler;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,9e984b449e2c49338bb8f48c0ac557f3;9;contextual proximity
mieszko;gniesno in the 10th century;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;margrave gero;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;24;contextual proximity
mieszko;neighbors;9e984b449e2c49338bb8f48c0ac557f3,9e984b449e2c49338bb8f48c0ac557f3;2;contextual proximity
mieszko;otto the great;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;16;contextual proximity
mieszko;out old friend;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;poland;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,9e984b449e2c49338bb8f48c0ac557f3,9e984b449e2c49338bb8f48c0ac557f3;18;contextual proximity
mieszko;polish/ukrainian border;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;politically opportune move;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;river;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;saxons;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;16;contextual proximity
mieszko;slavic people living in the marches;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;16;contextual proximity
mieszko;traces of smaller fortifications;9e984b449e2c49338bb8f48c0ac557f3,9e984b449e2c49338bb8f48c0ac557f3;2;contextual proximity
mieszko;treaty of friendship with otto the great;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;tribute and raiding into either poland or saxony;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;westwards to the lower oder river;8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99,8ad949a3488a430cae0864089c8cef99;8;contextual proximity
mieszko;widukind;9e984b449e2c49338bb8f48c0ac557f3,9e984b449e2c49338bb8f48c0ac557f3;2;contextual proximity
military forces penetration and tribute payment;marches;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
military forces penetration and tribute payment;saxon castles and their garrisons;af7d72030df643758befecb4e33044b9,af7d72030df643758befecb4e33044b9;2;contextual proximity
